Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
11,1626774346484,20/07/2021 09:45:46,1626774343689,-4,20/07/2021 05:45:43,56184,5,questionnaire-64s4,,14463051,5fd841c5c0a46117f2d392d8,4300493,,complete,,60f69aef74ba5b860fb7c3df,computer,Desktop or Laptop,Windows 7,Chrome 91.0.4472.164,1366x768,1350x625,,Specific Consent,2,No,response-14,1
12,1626774346484,20/07/2021 09:45:46,1626774343692,-4,20/07/2021 05:45:43,56184,5,questionnaire-64s4,,14463051,5fd841c5c0a46117f2d392d8,4300493,,complete,,60f69aef74ba5b860fb7c3df,computer,Desktop or Laptop,Windows 7,Chrome 91.0.4472.164,1366x768,1350x625,,Specific Consent,2,No,END QUESTIONNAIRE,32528
1,1626774718280,20/07/2021 09:51:58,1626774718190,1,20/07/2021 10:51:58,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1440x821,,Specific Consent,2,No,BEGIN QUESTIONNAIRE,
2,1626774742442,20/07/2021 09:52:22,1626774742367,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-4-2,No
3,1626774742501,20/07/2021 09:52:22,1626774742369,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-6-1,Yes
4,1626774742501,20/07/2021 09:52:22,1626774742369,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-3-1,Yes
5,1626774742501,20/07/2021 09:52:22,1626774742369,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-9-1,Yes
6,1626774742501,20/07/2021 09:52:22,1626774742369,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-10-1,Yes
7,1626774742501,20/07/2021 09:52:22,1626774742369,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-11-1,Yes
8,1626774742501,20/07/2021 09:52:22,1626774742369,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-12-1,Yes
9,1626774742501,20/07/2021 09:52:22,1626774742370,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-5-1,Yes
10,1626774742501,20/07/2021 09:52:22,1626774742370,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-7-1,Yes
11,1626774742501,20/07/2021 09:52:22,1626774742370,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,response-14,1
12,1626774742501,20/07/2021 09:52:22,1626774742370,1,20/07/2021 10:52:22,56184,5,questionnaire-64s4,,14463193,60f1c4f0f3e180b295b31f51,4300537,,complete,,60f69c9df1678e5b93ad783c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1425x821,,Specific Consent,2,No,END QUESTIONNAIRE,24180
1,1626775747836,20/07/2021 10:09:07,1626775749324,7,20/07/2021 17:09:09,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Specific Consent,2,No,BEGIN QUESTIONNAIRE,
